category,rating,label,text_
Movies_and_TV_5,5,OR,"I absolutely love The Twilight Zone, the people that wrote those shows were the best storytellers ever."
Movies_and_TV_5,5,OR,These movies are favorites & a great package deal.  Inspirational & very touching stories for Christmas.
Movies_and_TV_5,5,OR,"Excellent. A real tear jerker. A very sad movie, but gave you a lot to think about."
Movies_and_TV_5,5,OR,Great movie.  Saw the stage play several times.  The movie did not let me down
Movies_and_TV_5,5,OR,a shame Disney had to cancel this superior tv show but atleast we get these final episodes
Movies_and_TV_5,5,OR,This is one of my favorite movies.  It's a cat/mouse crook game with an awesome cast.
Movies_and_TV_5,5,OR,Saw this movie in theaters and it was very funny. This is gonna be a future classic.
Movies_and_TV_5,5,OR,"I love the Xmen movies, and this one didn't disappoint!!!!! I have already watched it 3 times"
Movies_and_TV_5,4,OR,"A very good story of suspense, intrigue and finally revenge in the end.
Good story set in Louisianna."
Movies_and_TV_5,4,OR,"The stories have dated considering when they were made, the anecdotes by Alfred are fun to see."
Movies_and_TV_5,5,OR,"A terrific girls night movie!! Break out the pizza , popcorn and candy!!! And maybe some wine..."
Movies_and_TV_5,5,CG,"The players change, but the story takes the characters to a new place."
Movies_and_TV_5,1,CG,"Supposedly a classic.
Downright awful movie..
Bad, not a whole lot of"
Movies_and_TV_5,5,CG,"THE BEST ACTION SERIES I HAVE EVER SEEN!!!!!!!!!!!!

The story is very well"
Movies_and_TV_5,5,CG,"This reminded me of my time with the movie, which was a lot of fun."
Movies_and_TV_5,5,CG,Great story for young and old. The movie is a good one.love it!Very good.
Movies_and_TV_5,1,CG,"Thought it was the movie that caught my eye, and I will admit that I thought it was"
Movies_and_TV_5,5,CG,"Fabulous portrayal of...
The WORD made it to the screen and it was a very happy"
Movies_and_TV_5,5,CG,They took the last 10 minutes of the movie and decided to spend it on a small screen. 
Movies_and_TV_5,5,CG,"It's Ringo what can you do with the movie?

""Ringo"" is a"
Movies_and_TV_5,5,CG,"I really enjoyed it. Not a bad movie, just not a lot of action."
Movies_and_TV_5,3,CG,This was a cute movie.  I love the movie.  My husband and I both enjoyed it
Movies_and_TV_5,5,CG,Loved this. My grandson and I have watched the movie together for about 30 years.
Movies_and_TV_5,5,CG,wish they had continued the series. The only problem is that it's only a couple episodes long
Movies_and_TV_5,2,CG,Too much whining! Too much time wasted and too many unnecessary scenes.  This is a waste of
Movies_and_TV_5,1,CG,A bunch of unattractive guys go to the local bar and decide to hook up with a local girl
Movies_and_TV_5,5,CG,"This is one of my favorite movies, and it is one of my favorite movies in the last 30"
Movies_and_TV_5,4,CG,Good show.  Did not find it entertaining.  Not for children.  Would not recommend.
Movies_and_TV_5,3,CG,"Not as entertaining as I had hoped, but it is still a nice ride. I recommend it."
Movies_and_TV_5,5,CG,"Great collection of American Classic TV shows, with lots of good history.greatThis movie was one of"
Movies_and_TV_5,4,CG,Good movie for pixar lovers. Excellent movie with lots of action.
Movies_and_TV_5,5,CG,"First film was ok but not a great movie.Very good movie.Nice story, but not the"
Movies_and_TV_5,5,CG,Giving it 5 stars just doesn't make the movie. I saw it for the first time and was
Movies_and_TV_5,5,CG,I LOVE ONE PIECE I CAN SEE MORE!!Watched this movie on my 2nd viewing
Movies_and_TV_5,5,CG,"A Haunted House 2 is a real shame.  The story is boring, the acting is horrible,"
Movies_and_TV_5,4,OR,I like Tom Cruise action movies.  This movie met my expectations and see I'd not disappoint me.
Movies_and_TV_5,1,OR,grsiny picture and dissapointed that cut it in half from the original version! why? don't waste your money!
Movies_and_TV_5,2,OR,Watched for 30 min and still had no idea what the movie's about or where it might go.
Movies_and_TV_5,5,OR,One of the best Clint Eastwood movies of all time!  Enjoyed it again for the third time.
Movies_and_TV_5,4,OR,I can say it really is a good flick of it's day and Charlton Heston really played it.
Movies_and_TV_5,3,OR,"Way too many superfluous F bombs, but an interesting story and decent actors, lots of sci fi action"
Movies_and_TV_5,5,OR,cool look at a older movie that seems to have a new one every 10 years or so.
Movies_and_TV_5,5,OR,Walter Matthau is at his best playing the three characters who all find themselves in the same hotel.
Movies_and_TV_5,5,OR,These movies are great and hold ones attention showing the greatness of Kojak and how he works.
Movies_and_TV_5,5,OR,this is a strong and great movie the acting is well done it is a well made movie
Movies_and_TV_5,5,OR,What was great is they kept the original sound mix and didn't modify it for Home theatre systems.
Movies_and_TV_5,5,OR,The mob is upset that Elliot Ness and the Untouchables are on their trail. Best crime series ever.
Movies_and_TV_5,5,OR,"I suffer from ptsd, with that said, this film brought tears to my eyes. Hard hitting, well done."
Movies_and_TV_5,5,OR,Earth to Echo [HD] was Cute!  WE enjoyed it and hope that there is a second one!!!
Movies_and_TV_5,5,OR,"As always we really enjoyed it! Great family time! Action, comedy, and little sad parts too! Highly recommended..."
Movies_and_TV_5,4,OR,"My ONLY complaint is that there isn't a ""play all"" option. You have to play each one separately"
Movies_and_TV_5,5,OR,The imagery is amazing.  My 6 year old and I love this movie and quote it often.
Movies_and_TV_5,2,OR,"Pretty poor transfers. Maybe better than nothing, but still, they couldn't make the transfers look better? Very fuzzy."
Movies_and_TV_5,5,OR,the movie was outstanding and the actors were great there were several Oscars that should have been earned
Movies_and_TV_5,5,OR,Jack Palance as only Jack Palance can be. Wonderful story and great acting. Print quality is very good.
Movies_and_TV_5,3,OR,"ok story line, recieved quickly from seller. better korean movies out their. would not purchase it again though"
Movies_and_TV_5,5,OR,Highly recommend Midsomer Murders if you like mysteries.  We have all of them and enjoy them often.
Movies_and_TV_5,4,OR,Good movie...no where near being the best of the franchise but still good. I was expecting more ....
Movies_and_TV_5,5,OR,"Entertaining but different; Amy Adams does a very good job, can't believe Reese was offered the role too."
Movies_and_TV_5,4,CG,"Very good story line.
Completes the book.
I highly recommend this series.
"
Movies_and_TV_5,3,CG,I saw this in the theater and I thought it was pretty good.  The acting was pretty good
Movies_and_TV_5,4,CG,"I remember seeing a portion of this movie when it was released in 1983, and I was blown away"
Movies_and_TV_5,5,CG,"a fantastically sensual movie that doesn't disappoint.  The two women are lovely, the actors"
Movies_and_TV_5,5,CG,My son really enjoyed it.  He liked the movie.  My husband also enjoyed it. 
Movies_and_TV_5,5,CG,I am 77 years old and have never been married. I have a lot of problems with the marriage
Movies_and_TV_5,5,CG,"I love this Christmas adventure, it's an interesting and fun time to make a new Christmas movie."
Movies_and_TV_5,1,CG,"Skipped through most of it, and the movie is just too slow."
Movies_and_TV_5,4,CG,"This is actually a really good movie, with lots of action and lots of beautiful scenery."
Movies_and_TV_5,5,CG,"This movie I had a hard time understanding.  The characters were boring, the acting was horrible."
Movies_and_TV_5,5,CG,One of the best movies of the year.  Not for everyone.  But I was pretty impressed
Movies_and_TV_5,4,CG,"Good movie. Not the best, but it was very good.

The story is a bit"
Movies_and_TV_5,5,CG,What a great concept and a great movie.  Not too many people make a movie like this.
Movies_and_TV_5,5,CG,A funny yet touching movie that will make you laugh. I saw it for the first time last night
Movies_and_TV_5,5,CG,"Very well done series from beginning to end.  Not too many boring episodes, but a good time"
Movies_and_TV_5,5,CG,"If you like and enjoy this movie, you will love this movie. If you are a fan of"
Movies_and_TV_5,5,CG,"Perfect!
Because the product is not an original movie, you will need to wait for the next"
Movies_and_TV_5,5,CG,Arrived on time and as described. The shipping was in good condition.
Movies_and_TV_5,5,CG,"Cool move, a little scary, a little scary, a little scary."
Movies_and_TV_5,3,CG,"If i had a way, i would have bought it. I saw it on a VHS and"
Movies_and_TV_5,5,CG,"LONG TIME DURAN FAN CONCERT (C)

Dan Farrow (R"
Movies_and_TV_5,5,CG,"I could not lose focus on this movie.  The characters were believable, the acting was just ok"
Movies_and_TV_5,5,CG,Got this as a gift and will be buying more.Love it.love it!Very good.
Movies_and_TV_5,2,OR,"I might have known it was too puerile for my taste, although a number of sophisticated adults loved it."
Movies_and_TV_5,5,OR,Paul G. Is great in this wonderful story about a man who was a true patriot of impeccable integrity.
Movies_and_TV_5,4,OR,I very much respect this luminary scientist.  This movie made me appreciate her contributions and sacrifices even more.
Movies_and_TV_5,5,OR,"The tunnel scene, of slamming the bat, against the wall, had me in tears.  A must have !"
Movies_and_TV_5,5,OR,I love this series.  I missed the last two episodes so I was happy to purchase them here.
Movies_and_TV_5,3,OR,"Nothing to write home about.  A good try with a few interesting moments, but otherwise dull and boring."
Movies_and_TV_5,5,OR,I love this show!!  The only problem is having to wait for it to become available in US.
Movies_and_TV_5,4,OR,Good movie! Can't wait to see the new one!! Not a lot of curse words. Action packed. Highly recommended.
Movies_and_TV_5,3,OR,I have this movie simply because I enjoy the work of Hugh Laurie.  The plot is beneath him.
Movies_and_TV_5,5,OR,Much better than the last superman reboot. Love how they just pretend like the last one never even happened.
Movies_and_TV_5,5,OR,"Loved this movie,not only because my wife and I enjoy seeing Elvis singing songs,we loved the scenery in Hawaii."
Movies_and_TV_5,5,OR,"VERY WELL PUT TOGETHER !! A GOOD THRILLER,FULL OF ACTION,SUSPENSE AND DRAMA !!! A BIT VIOLENT BUT INTERESTING !!!"
Movies_and_TV_5,5,OR,These biblical movies are very good and scriptural. I ordered two by mistake and this one was sent back.
Movies_and_TV_5,3,OR,My teenage daughter wanted to watch it with me. i wouldn't pick it myself. Not my kind of movie.
Movies_and_TV_5,1,OR,God's Name used in vain ruined it for me. Totally unnecessary that hollywood use our Lord's Name in vain.
Movies_and_TV_5,5,OR,Superb example of Kevin's work; you know sides hurt from rewinding to hear jokes a second and third time...
Movies_and_TV_5,5,OR,max von sydow is great in this little known classic.check this one out i think you will dig it.
Movies_and_TV_5,4,OR,A very interesting piece of history. From this movie's perspective there were more conspirators involved but were never charged.
Movies_and_TV_5,5,OR,One of my most favorite John Ford directed and John Wayne acted movies. Beautiful scenes in Monument Valley Utah.
Movies_and_TV_5,5,OR,"For me, it was a nostalgic trip back to the early days of Technicolor, big stars and big music."
Movies_and_TV_5,5,OR,This is a good movie.  Not just about Bobby but also about some history of golf and Augusta.
Movies_and_TV_5,3,OR,"just added to compleat my collection it good for entertainment about a 3 on rotten tomatoes .
something different ."
Movies_and_TV_5,4,OR,"It is mostly in English, but when they speak Spanish - English subtitles appear, so it is all good."
Movies_and_TV_5,5,CG,"I love Abby on NCIS, and I love the movie. I saw it on TV a few"
Movies_and_TV_5,5,CG,2BG is funny & amazing.  The movie is a must see.  The actors are awesome
Movies_and_TV_5,1,CG,If this bomb doesn't put a bomb in the chamber it will ruin the world for the next one
Movies_and_TV_5,5,CG,"A moving movie that projects a real, believable, and believable history.

The movie has a"
Movies_and_TV_5,5,CG,"My Mom liked the actor who played the detective, and I liked the actor who played the sheriff."
Movies_and_TV_5,3,CG,"After spending untold hours on this movie, I feel cheated.

The story is a bit different"
Movies_and_TV_5,3,CG,disappointed that my favorite young woman has been let go. I will admit that I thought this movie
Movies_and_TV_5,5,CG,"Always loved Knight Rider when it first came out, and I will keep my eyes peeled for the next"
Movies_and_TV_5,5,CG,"Great story line, great acting, and an entertaining story line. I will watch this again!Very"
Movies_and_TV_5,4,CG,This is great workout since it has the workout routine. I will keep this in mind when I am
Movies_and_TV_5,4,CG,i watched it cause i saw it and i cant wait for it to come out on dvd.
Movies_and_TV_5,5,CG,"If you like Film Noir, this is the movie to watch.

If you like Clue"
Movies_and_TV_5,5,CG,Share a childhood favorite with this movie and let us know what you think!This movie was one of
Movies_and_TV_5,5,CG,We loved this film. We saw it at the theater and loved it. This is a must see
Movies_and_TV_5,4,CG,I learned a lot about this movie and the movie itself.  I also learned about the actors.
Movies_and_TV_5,5,CG,I saw it when it came out and thought it was pretty good.  I thought it was a
Movies_and_TV_5,1,CG,The DVD skips sections so that it doesn't look like the opening credits of the movie. 
Movies_and_TV_5,5,CG,Excellent movie! Didn't think that this movie was as good as the first.
Movies_and_TV_5,3,CG,no real stars that I saw. The movie was just too slow. There were too many scenes.
Movies_and_TV_5,2,CG,These women are pretty intense.  They are the best in the world.  They are strong and
Movies_and_TV_5,5,CG,I purchased this for my daughter.  She loves it.  She also loves the music and the
Movies_and_TV_5,4,CG,This movie is very scary!  I love the movie.  The plot is very well written and
Movies_and_TV_5,5,CG,This was a great movie.  I love the movie.  My husband and I both enjoyed it
Movies_and_TV_5,5,CG,"i got rid of it, it was just too much of a waste of time."
Movies_and_TV_5,5,CG,"Fun movie for the young and old, with lots of action and lots of humor.Very good."
Movies_and_TV_5,4,CG,This is a great family movie. The story is very good and the characters are very believable.
Movies_and_TV_5,4,CG,"A continuation of the ""Scream"" series. The story is a bit different from the original,"
Movies_and_TV_5,5,CG,I don't no who don't know what the movie is about but it's kind of a slow
Movies_and_TV_5,5,CG,"Not the usual depliction of the movie, the movie is a bit boring, and the acting is"
Movies_and_TV_5,5,CG,a lesson  to be learned.  It's a good movie.  The acting was pretty good
Movies_and_TV_5,3,CG,Good movie for the younger generation. The story is very good and the characters are well developed.
Movies_and_TV_5,5,CG,"thank u all i love this movieGreat movie!Very good movie.Nice story, but not the"
Movies_and_TV_5,5,CG,Great movie.  Full of action.  Great movie.  My husband and I both enjoyed it
Movies_and_TV_5,4,CG,"Headline says it all. Guys, this movie is an adaptation of the book by the great writer"
Movies_and_TV_5,5,CG,"Not much to say really...If you have the time and money, you will love this movie!"
Movies_and_TV_5,5,CG,"when you can make life better.)

Waking the Dead

This movie was one of"
Movies_and_TV_5,5,CG,"I missed Betty when she was a child.  Her dad was a detective, and she has always"
Movies_and_TV_5,5,CG,Great DVD for the novice and the professional alike. Very good movie. Very good movie.
Movies_and_TV_5,5,CG,"This is a great documentry, an entertaining movie, and I will watch it again."
Movies_and_TV_5,5,CG,"great action movie. enjoyed ever since.Great movie!Very good movie.Nice story, but not"
Movies_and_TV_5,5,CG,Four great comedies for one viewing. The only problem is that it's only for the first hour
Movies_and_TV_5,5,OR,"This is a gift so I hope is good, had good reviews and we love the English style detective shows."
Movies_and_TV_5,1,OR,It wasn't my cup of tea. I know most romcoms stink but I gave this one a chance. Bad idea.
Movies_and_TV_5,1,OR,Didn't like it. This is a horror flick that is too predictable from beginning to end. Don't waste your time.
Movies_and_TV_5,4,OR,"A very brief slice of life, a lot missing in terms of background to explain motivations but still worth watching."
Movies_and_TV_5,5,OR,A moving and powerful film!  A moving and powerful subject!  A perfect combination of of subject and performances.
Movies_and_TV_5,5,OR,Highly recommendable. Great piece of blueray disc. Jackie can really hit the high note flawlessly. She's amazing young operatic artist.
Movies_and_TV_5,3,OR,It didn't live up to the hype. Visuals were great but the story was lacking. wouldn't recommend it to friends.
Movies_and_TV_5,5,OR,"Love this movies, great detail, wonderful special effects, great acting well worth watching! Great sequel showing how it all began!"
Movies_and_TV_5,5,OR,My daughter is a huge Chris Helmsworth fan and was glad to get this movie to add to her collection.
Movies_and_TV_5,5,OR,He was such a great boy. I loved the love he showed his grandfather . One of my favorite movies.
Movies_and_TV_5,4,OR,Purchased this movie and two other for a sleepover with my three younger grandsons and they really enjoyed them all!
Movies_and_TV_5,5,OR,"I am addicted to heartland, it touches my soul, where is season 6, 7, 8, 9 and 10. waiting patiently."
Movies_and_TV_5,5,OR,"I love this work out, it's short and it works, I felt a difference the first week I used it."
Movies_and_TV_5,5,OR,I love this movie.  This shows the real person Katy Perry is.  She has a heart of gold!!!
Movies_and_TV_5,3,OR,worth renting for a night in and has some pee your pants funny parts but the preview shows too much
Movies_and_TV_5,5,OR,I would recomended this DVD. It's a great family movie and you won't mind watching more than a few times.
Movies_and_TV_5,5,OR,I enjoy ALL the Die Hard movies some more than others BUT this is a must for all Bruce fans.
Movies_and_TV_5,5,OR,Have not seen all the movies yet I bought it for heart and soul which is a really good movie
Movies_and_TV_5,2,OR,"Interesting at first but by midpoint just plain boring.  Maybe it picked up, but not soon enough for me."
Movies_and_TV_5,5,OR,I ordered this dvd after hearing much about it. It is a long movie and it is well worth watching.
Movies_and_TV_5,3,OR,Interesting story.  Not a particularly exciting movie and somewhat sad.  The actors are what make it worth watching.
Movies_and_TV_5,5,OR,"This was a wonderful movie about a stalker with a twist, if you like suspense, you will love this movie!"
Movies_and_TV_5,5,OR,"The relationship between Clair and Jamie might be in medieval Scotland, but the flavor of it is modern day heroism"
Movies_and_TV_5,5,OR,Still watching this one. Enjoying it as all the one I ordered. Thank you.can wait to get the other ones.
Movies_and_TV_5,3,OR,"Price for the movies was great, but durability of the box is terrible.  Inside mounts came broken and loose."
Movies_and_TV_5,4,OR,"Fast, Funny a Family Favorite. Paced well, great special effects, a little on the line like Jumaji."
Movies_and_TV_5,5,OR,"Have watched the first two; ""Stagecoach"" and ""The Searchers"" and they are excellent.  A great value for used videos."
Movies_and_TV_5,5,OR,She has a great style.  I get a great workout.  I look forward to more dvd's by Jillian.
Movies_and_TV_5,5,OR,A very good moive on the live of African cats. The blu-ray one is the best well worth the price.
Movies_and_TV_5,4,OR,"A pleasant watching experience through and through. Masterson, Thompson, Stoltz, Koteas, Sheffer, all give strong and enduring performances.

A little gem."
Movies_and_TV_5,4,OR,"Received the item in a timely matter, the condition was just as it said it would be, in good condition."
Movies_and_TV_5,5,OR,"Love the Jesse Stone movies and the star, Tom Selleck. He is a fantastic actor and makes the story real."
Movies_and_TV_5,5,OR,What can you say about the Wiggles?  They are so fun and get both Grandkids and Grandparents up moving!
Movies_and_TV_5,5,OR,"best movie ever loved it have already watched it twice , and plan on watching it quite a lot more"
Movies_and_TV_5,4,OR,helps keep our 87 yr old aunt happy and satisfied that she can understand the story line good family program
Movies_and_TV_5,5,OR,Love this movie.  We watch it every Christmas.  The Blu-ray really makes a sharp black and white picture
Movies_and_TV_5,5,OR,It's a great series with a story and excellent actors. You'll get hooked on it after the first few episodes.
Movies_and_TV_5,5,OR,Bought to watch with my son. no issues mailed to me fast every part of this went well :) great
Movies_and_TV_5,5,OR,this was a gift for my sister which she loves. would recommend it to everyone who is willing to buy.
Movies_and_TV_5,5,OR,"As a supporter of Damien Echols and the rest of the WM3, I had to rent and see this film."
Movies_and_TV_5,2,OR,Bought this with great anticipation of this Hemingway biopic but it just seemed to go on and on ad nauseum..
Movies_and_TV_5,5,CG,"I liked it, it brought back memories and the movie is good.  If you have been following the"
Movies_and_TV_5,5,CG,I was moved by the story line and the acting. I saw it for the first time and was so
Movies_and_TV_5,5,CG,"All the discs played and the picture quality was very good.

The only reason I gave this a"
Movies_and_TV_5,5,CG,Very nice video about the life of the founder of a small town.  He was a pretty good businessman
Movies_and_TV_5,4,CG,"Good movie, i did not find it entertaining. Not for children."
Movies_and_TV_5,5,CG,Right time Right price. It's an entertaining movie and a good one to watch for the whole family.
Movies_and_TV_5,2,CG,Bought his for my collection. The quality of the video is very good.
Movies_and_TV_5,4,CG,"I like the story line, the characters are very funny, and the characters have a strong sense of humor"
Movies_and_TV_5,5,CG,"He loved it!  He's a real professional.  He's a nice guy, too! "
Movies_and_TV_5,5,CG,"the series with these actors, it's an interesting watch for all ages).  I'm not a big"
Movies_and_TV_5,5,CG,"Omg I was absolutely hooked.  The movie was just too full of action, the acting was just"
Movies_and_TV_5,1,CG,"This is difficult to understand what has happened to the families of the victims, who have been victims of abuse"
Movies_and_TV_5,5,CG,The Scottish play that is now an award-winning film is a dramatic turn in the history of the English
Movies_and_TV_5,2,CG,"Did not like it, the movie has some funny moments. I will admit that I thought this movie was"
Movies_and_TV_5,5,CG,Very good family film. The cast is top notch and the story is very well done.Very good.
Movies_and_TV_5,5,CG,"Awesome show enough said. 4 stars.Great movie!Very good movie.Nice story, but not the"
Movies_and_TV_5,3,CG,"By far the worst SVU movie ever made.  Not a great deal of action, but one of"
Movies_and_TV_5,5,CG,visually lovely and it is a real shame the movie is not in HD!  I would recommend this
Movies_and_TV_5,5,CG,"If it is meant for a grownup audience, it is a must for those who enjoy the older generation"
Movies_and_TV_5,5,CG,Funny and heart wrenching at the same time. Not for everyone.
Movies_and_TV_5,4,CG,"Bizarre, grotesque, dark comedy that doesn't disappoint.  The cast is terrific, the acting is"
Movies_and_TV_5,5,CG,"Again, Downton Abbey is living up to the hype, and I'm not going to spoil it"
Movies_and_TV_5,5,CG,"This is a good movie, it shows the long history of the U.S. and how we came"
Movies_and_TV_5,3,CG,"No reason to have course, but I thought it was good enough.

The movie has a couple"
Movies_and_TV_5,5,CG,"This show was pretty funny, and the characters were funny too.  There were a few moments in the"
Movies_and_TV_5,3,CG,"I liked this movie, in that it kept the movie in the book.

The movie has a"
Movies_and_TV_5,5,CG,"Wonderful documentary.  Whether you are a fan of the show or not, this is a must see"
Movies_and_TV_5,5,CG,This is a really fun movie. The story is very good and the characters are very believable.
Movies_and_TV_5,5,CG,Must have for any Hanna-Barbera fan. I saw it for the first time last night.
Movies_and_TV_5,5,CG,This movie is pretty cool.  I love the movie.  The plot is just a little too simple
Movies_and_TV_5,4,CG,Very funny.  I enjoyed it.  It's a good movie.  It's a good movie
Movies_and_TV_5,5,CG,"Wonderful film series. Great for a family movie night.Very good movie.Nice story, but not"
Movies_and_TV_5,5,CG,My grandchildren and I love this movie and the movie is hilarious.  If you have a fondness for
Movies_and_TV_5,3,CG,"This was a bit predictable, but the movie was fun.

The special effects were pretty good."
Movies_and_TV_5,3,CG,"A few good twists but not a whole lot of fun.

The story is a bit slow."
Movies_and_TV_5,4,CG,"Got it to view via this video, you will love it.  If you have a DVD player that"
Movies_and_TV_5,5,CG,"I'm super glad I got this set, as it is a great deal for a purchase!  I"
Movies_and_TV_5,5,CG,"I love the show, never saw it, and the show is a lot of fun to watch."
Movies_and_TV_5,5,CG,Can't beat the original. I saw it at the theater and I really enjoyed it.
Movies_and_TV_5,5,CG,This movie had me ready for a whole new movie. I saw it for the first time and was so
Movies_and_TV_5,5,CG,"Everything you want out of this movie, you will love this one.

The movie has a lot"
Movies_and_TV_5,5,CG,"ITEM OF EXCEPTIONALLY EXCELLENT QUALITY, AND NO MORE THAN A"
Movies_and_TV_5,5,CG,"Again who can resist Scooby.  He's an interesting character, but not one that I would recommend"
Movies_and_TV_5,4,CG,"Not bad.  Good plot, good acting, good acting.  The plot is just a bunch of"
Movies_and_TV_5,5,CG,This movie is unbelievable. It is an amazing story and a must see. If you are a fan of
Movies_and_TV_5,5,OR,"Entertaining ang brimming with successful alternative, organic farming alternatives. I highly recommend it to anyone who thinks ""organic"" only means expensive."
Movies_and_TV_5,5,OR,My Mom is giving this to her 70 year ol baby brother for Christmas and he grew up on these movies.
Movies_and_TV_5,5,OR,"Like a mix of Sifi and Fantasy flick, very well done great story from beginning to end, a lot of action."
Movies_and_TV_5,5,OR,Great Price for a great set of movies.  Highly recommend.  Fun to see Bruce age as the movies progress...
Movies_and_TV_5,5,OR,"Great movie to add to the series.  All the actors are great in their parts, but Jennifer Lawrence is perfect"
Movies_and_TV_5,5,OR,I love this movie. Subtitles are not my favorite but there are some parts where they speak English. Funny and exciting.
Movies_and_TV_5,4,OR,"Good effects and some decent acting.
I enjoyed watching the movie even though I am not young (not by a long way)."
Movies_and_TV_5,5,OR,Love all The Last of the Summer Wine. I really do enjoy them. Wish they could have gone on even longer.
Movies_and_TV_5,4,OR,"Nick Nolte's performance is outstanding and very, very interesting plot. Thoroughly enjoyable film all suspense story lovers would enjoy. Highly recommend."
Movies_and_TV_5,4,OR,scratchy sound on both movies. tape hiss and pops on both. good old movies. picture quality is good on both movies
Movies_and_TV_5,1,OR,"the cd was supposed to be new, but had greasy fingerprints all over it and it did not play at all."
Movies_and_TV_5,5,OR,This was part of the Saturday morning that I sat aside to view this series of westerns Most gratifying to me
Movies_and_TV_5,4,OR,I love seeing great actors that you've seen over the years in a movie all together. Had a few funny parts.
Movies_and_TV_5,5,OR,"Fun, intelligent, fascinating historical drama. In a class by itself in a world of ""so much the same"" contemporary crime dramas!"
Movies_and_TV_5,5,OR,Picture perfect movie that tells a wonderful heart warming story.  The animation is exceptional and the scenes are saturatingly rich!
Movies_and_TV_5,5,OR,Love the movie print is very clear and crisp..... Audio is exc if you like clint movies buy this one 
Movies_and_TV_5,4,OR,Interesting and good action prevails through out all episodes of Wonder Woman. Great color and sound. These movies exceeded my expectations.
Movies_and_TV_5,4,OR,I LIKED THIS MOVIE ITS A WESTEREN TO THE FULLEST AND BALE IS JUST AWESOME THIS IS A PURCHASABLE MOVIE DVD!!
Movies_and_TV_5,3,OR,"movie was ok. I expected more special effects. wasn't worth rental price.
wait to see it on Netflix or rent from library."
Movies_and_TV_5,1,OR,It took five minutes for me to remember why I've never liked Adam Sandler. The misogyny in this movie is staggering.
Movies_and_TV_5,5,OR,"Came pretty quick and came exactly as described. Has English audio and english sub, also is just a must see movie."
Movies_and_TV_5,1,OR,"Reading hunt for ""Snow White's mirror"" should have made me realize it's a movie for teenagers, and not a good one"
Movies_and_TV_5,5,OR,This is a great product and I would definitely recommend it to anyone who was interested in purchasing it. Totally awesome.
Movies_and_TV_5,5,OR,"I was very pleased with the quality of the video and sound, great concert, the Piano Guys are the best !!!"
Movies_and_TV_5,5,OR,I love the story I love the action I love the Captain America cameo very good movie 5 out of 5
Movies_and_TV_5,5,OR,"Great movie and just good entertainment, which allows one to escape from a life for a short time."
Movies_and_TV_5,5,OR,Truly enjoyed Season 1 and found Season 2 as enjoyable. Same timeframe as Downtown Abby just a different class of people.
Movies_and_TV_5,5,OR,"This is an action packed, comical, entertaining movie to watch, worth while to buy even for a woman, fun to watch!"
Movies_and_TV_5,3,OR,"Nice family comedy, but Kevin James slapstick falls short. Nice to watch, really enjoyed it, but wouldn't buy or watch twice."
Movies_and_TV_5,4,OR,"It was suspenseful, had some mystery, moved at a good pace, had some creative thinking and was just fun to watch."
Movies_and_TV_5,4,OR,EIGHT COUPLES IN LONDON DURINF THE CHRISTMAS HOLIDAYS. SOME MAKE IT THROUGHT THE HOLIDAY CHEER AND SOME DON'T.
Movies_and_TV_5,5,OR,good movie special affects great theme show a little history about world war one glamourized by hollywood trench warfare was brutal
Movies_and_TV_5,5,OR,"My wife loves this movie, and the DVD came in perfect working order. She has a number of Beverly Lewis' things."
Movies_and_TV_5,5,OR,Not your average vampire flick! Action packed! If you haven't seen it you should! It's truly amazing. I ordered it twice!
Movies_and_TV_5,5,OR,I loved the action and plot and I loved the interaction between characters. Plenty of blowing up and plenty of revenge.
Movies_and_TV_5,5,OR,"I'm not sure who directed it or who wrote it, but it all came together nicely. I would watch it again."
Movies_and_TV_5,1,OR,The acting is terrible. I can't believe that this is even advertised as a movie. This is like some amateur crap.
Movies_and_TV_5,5,OR,IVE ALREADY DONE REVIEWS ON ALL OF THESE THIS WAS THE BEST SHOW OF ITS KIND NEXT TO LAW AND ORDER.
Movies_and_TV_5,5,OR,"My oldes daughter (3) she love Tinkerbell and the movie was really fun to watch with her, she says she's tinkerbell"
Movies_and_TV_5,5,OR,Glad to get it love the old movie can in on time .good people to work with will use them again
Movies_and_TV_5,5,OR,"A die hard Columbo fan and these are top quality programs.

Looking foreward to getting them all! A must for fellow fans!"
Movies_and_TV_5,5,OR,"Great show, Wahlberg and Tom Selleck are both great actors.  Among other great actors and actresses in this crime show."
Movies_and_TV_5,5,OR,Jack Reacher was a typical Tom Cruise movie with plenty of action and suspense to keep you wondering who did it.
Movies_and_TV_5,5,OR,are there any plans for other volumes in blu ray ? thay have another volume fan fav but just on dvd
Movies_and_TV_5,3,OR,"Jewel was pretty, story stunk, other acting was so so...... Another good ""switch brain off and watch"" movie! Long Live Jewel!"
Movies_and_TV_5,1,CG,"One word DEPRESSING i mean, NO MORE!!!!!!!!!!!!!!

If you have been following the"
Movies_and_TV_5,4,CG,"Great movie, however I dropped it. The movie is just too slow. There is a lot of blood and"
Movies_and_TV_5,5,CG,"I think this is one of the best movies ever made.  The characters, the music, the story are"
Movies_and_TV_5,3,CG,Traffic was good from the beginning. The movie was a good one. There were a few moments in the
Movies_and_TV_5,5,CG,Watch this and try not to laugh at the movie. I saw it for the first time last night. 
Movies_and_TV_5,5,CG,"not my cup of tea, but I thought it was good enough.

The movie has a couple of"
